order_id,customer_id,order_date,ship_date,ship_mode,city,region,state_name,product_key,sales,units,gross_profit,cost
US-2022-124268-CHO-NUT-13000,124268,2022-07-04,2027-12-29,Standard Class,New York City,Atlantic,New York,3,10.47,3,7.47,3.00
US-2024-127432-CHO-SCR-58000,127432,2024-01-22,2029-07-19,Standard Class,Great Falls,Pacific,Montana,4,7.20,2,5.00,2.20
US-2024-127432-CHO-TRI-54000,127432,2024-01-22,2029-07-19,Standard Class,Great Falls,Pacific,Montana,5,11.25,3,7.35,3.90
US-2024-127432-CHO-SCR-58000,127432,2024-01-22,2029-07-19,Standard Class,Great Falls,Pacific,Montana,4,10.80,3,7.50,3.30
US-2024-127432-CHO-TRI-54000,127432,2024-01-22,2029-07-19,Standard Class,Great Falls,Pacific,Montana,5,18.75,5,12.25,6.50
US-2024-136784-CHO-FUD-51000,136784,2024-04-30,2029-10-26,Standard Class,San Francisco,Pacific,California,1,14.40,4,9.60,4.80
US-2024-160416-CHO-TRI-54000,160416,2024-11-13,2030-05-11,Second Class,Yonkers,Atlantic,New York,5,15.00,4,9.80,5.20
US-2024-143245-CHO-NUT-13000,143245,2024-12-01,2030-05-29,Standard Class,Fairfield,Atlantic,Connecticut,3,10.47,3,7.47,3.00
US-2024-143245-CHO-FUD-51000,143245,2024-12-01,2030-05-29,Standard Class,Fairfield,Atlantic,Connecticut,1,10.80,3,7.20,3.60
US-2022-168634-CHO-TRI-54000,168634,2022-12-06,2028-06-02,Standard Class,San Francisco,Pacific,California,5,7.50,2,4.90,2.60
US-2023-126270-CHO-SCR-58000,126270,2023-04-23,2028-10-17,Standard Class,San Clemente,Pacific,California,4,25.20,7,17.50,7.70
US-2023-126270-CHO-SCR-58000,126270,2023-04-23,2028-10-17,Standard Class,San Clemente,Pacific,California,4,10.80,3,7.50,3.30
US-2023-139234-CHO-FUD-51000,139234,2023-05-06,2028-10-30,Standard Class,Chicago,Interior,Illinois,1,7.20,2,4.80,2.40
US-2023-139234-CHO-NUT-13000,139234,2023-05-06,2028-10-30,Standard Class,Chicago,Interior,Illinois,3,6.98,2,4.98,2.00
US-2023-146934-CHO-TRI-54000,146934,2023-05-22,2028-11-16,Standard Class,Passaic,Atlantic,New Jersey,5,7.50,2,4.90,2.60
US-2023-146934-CHO-NUT-13000,146934,2023-05-22,2028-11-16,Standard Class,Passaic,Atlantic,New Jersey,3,13.96,4,9.96,4.00
US-2023-146934-CHO-SCR-58000,146934,2023-05-22,2028-11-16,Standard Class,Passaic,Atlantic,New Jersey,4,21.60,6,15.00,6.60
US-2023-146934-CHO-MIL-31000,146934,2023-05-22,2028-11-16,Standard Class,Passaic,Atlantic,New Jersey,2,16.25,5,10.55,5.70
US-2023-146934-CHO-TRI-54000,146934,2023-05-22,2028-11-16,Standard Class,Passaic,Atlantic,New Jersey,5,7.50,2,4.90,2.60
US-2023-146934-CHO-SCR-58000,146934,2023-05-22,2028-11-16,Standard Class,Passaic,Atlantic,New Jersey,4,18.00,5,12.50,5.50
US-2024-125269-CHO-FUD-51000,125269,2024-04-24,2029-10-21,Standard Class,Chicago,Interior,Illinois,1,18.00,5,12.00,6.00
US-2024-125269-CHO-MIL-31000,125269,2024-04-24,2029-10-21,Standard Class,Chicago,Interior,Illinois,2,3.25,1,2.11,1.14
US-2024-167871-CHO-TRI-54000,167871,2024-11-18,2030-05-16,Standard Class,Homestead,Gulf,Florida,5,3.75,1,2.45,1.30
US-2024-167871-CHO-SCR-58000,167871,2024-11-18,2030-05-16,Standard Class,Homestead,Gulf,Florida,4,3.60,1,2.50,1.10
US-2024-139969-CHO-MIL-31000,139969,2024-11-19,2030-05-19,Standard Class,College Station,Interior,Texas,2,9.75,3,6.33,3.42
US-2021-114181-CHO-TRI-54000,114181,2021-05-10,2026-11-04,Second Class,Philadelphia,Atlantic,Pennsylvania,5,26.25,7,17.15,9.10
US-2021-114181-CHO-SCR-58000,114181,2021-05-10,2026-11-04,Second Class,Philadelphia,Atlantic,Pennsylvania,4,18.00,5,12.50,5.50
US-2021-103702-CHO-TRI-54000,103702,2021-09-12,2027-03-10,Standard Class,Fairfield,Atlantic,Ohio,5,26.25,7,17.15,9.10
US-2022-114300-CHO-TRI-54000,114300,2022-10-13,2028-04-08,Standard Class,Louisville,Gulf,Kentucky,5,11.25,3,7.35,3.90
US-2022-114300-CHO-TRI-54000,114300,2022-10-13,2028-04-08,Standard Class,Louisville,Gulf,Kentucky,5,26.25,7,17.15,9.10
US-2023-115588-CHO-MIL-31000,115588,2023-11-10,2029-05-04,Second Class,Toledo,Atlantic,Ohio,2,9.75,3,6.33,3.42
US-2023-115588-CHO-SCR-58000,115588,2023-11-10,2029-05-04,Second Class,Toledo,Atlantic,Ohio,4,18.00,5,12.50,5.50
US-2021-167164-CHO-FUD-51000,167164,2021-05-13,2026-11-05,Second Class,West Jordan,Pacific,Utah,1,7.20,2,4.80,2.40
US-2021-103058-CHO-TRI-54000,103058,2021-07-23,2027-01-14,First Class,New York City,Atlantic,New York,5,7.50,2,4.90,2.60
CA-2021-153738-CHO-SCR-58000,153738,2021-09-20,2027-03-15,First Class,Toronto,Atlantic,Ontario,4,21.60,6,15.00,6.60
US-2022-153738-CHO-SCR-58000,153738,2022-09-20,2028-03-14,First Class,Lawrence,Atlantic,Massachusetts,4,21.60,6,15.00,6.60
CA-2022-153738-CHO-SCR-58000,153738,2022-09-20,2028-03-14,First Class,Toronto,Atlantic,Ontario,4,7.20,2,5.00,2.20
US-2023-105732-CHO-TRI-54000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,5,52.50,14,34.30,18.20
US-2023-105732-CHO-NUT-13000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,3,6.98,2,4.98,2.00
US-2023-105732-CHO-SCR-58000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,4,18.00,5,12.50,5.50
US-2023-105732-CHO-NUT-13000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,3,10.47,3,7.47,3.00
US-2023-105732-CHO-SCR-58000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,4,10.80,3,7.50,3.30
US-2023-105732-CHO-MIL-31000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,2,9.75,3,6.33,3.42
US-2023-105732-CHO-TRI-54000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,5,22.50,6,14.70,7.80
US-2023-105732-CHO-FUD-51000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,1,7.20,2,4.80,2.40
US-2023-105732-CHO-TRI-54000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,5,18.75,5,12.25,6.50
US-2023-105732-CHO-SCR-58000,105732,2023-09-13,2029-03-10,Standard Class,Omaha,Interior,Nebraska,4,10.80,3,7.50,3.30
CA-2023-153738-CHO-SCR-58000,153738,2023-09-20,2029-03-14,First Class,Toronto,Atlantic,Ontario,4,21.60,6,15.00,6.60
US-2024-139416-CHO-MIL-31000,139416,2024-03-27,2029-09-19,Second Class,Philadelphia,Atlantic,Pennsylvania,2,6.50,2,4.22,2.28
CA-2024-153738-CHO-SCR-58000,153738,2024-09-20,2030-03-15,First Class,Toronto,Atlantic,Ontario,4,21.60,6,15.00,6.60
US-2021-147298-CHO-NUT-13000,147298,2021-04-26,2026-10-24,Standard Class,Los Angeles,Pacific,California,3,10.47,3,7.47,3.00
US-2021-147298-CHO-SCR-58000,147298,2021-04-26,2026-10-24,Standard Class,Los Angeles,Pacific,California,4,21.60,6,15.00,6.60
US-2022-166800-CHO-MIL-31000,166800,2022-11-19,2028-05-18,Standard Class,Las Vegas,Pacific,Nevada,2,13.00,4,8.44,4.56
US-2023-143749-OTH-LIC-15000,143749,2023-12-05,2029-05-29,First Class,Franklin,Atlantic,Massachusetts,9,20.00,1,10.00,10.00
US-2024-161823-CHO-FUD-51000,161823,2024-09-03,2030-03-01,Standard Class,San Francisco,Pacific,California,1,7.20,2,4.80,2.40
US-2023-104150-CHO-TRI-54000,104150,2023-08-03,2029-01-25,Second Class,Tulsa,Interior,Oklahoma,5,11.25,3,7.35,3.90
US-2023-104150-CHO-TRI-54000,104150,2023-08-03,2029-01-25,Second Class,Tulsa,Interior,Oklahoma,5,45.00,12,29.40,15.60
US-2024-107748-CHO-MIL-31000,107748,2024-12-10,2030-06-04,Second Class,Stockton,Pacific,California,2,6.50,2,4.22,2.28
US-2024-107748-CHO-FUD-51000,107748,2024-12-10,2030-06-04,Second Class,Stockton,Pacific,California,1,14.40,4,9.60,4.80
US-2024-108287-CHO-SCR-58000,108287,2024-12-18,2030-06-12,First Class,Charlotte,Gulf,North Carolina,4,32.40,9,22.50,9.90
US-2024-142909-CHO-FUD-51000,142909,2024-12-22,2030-06-17,Second Class,Mesa,Pacific,Arizona,1,7.20,2,4.80,2.40
US-2024-104927-CHO-SCR-58000,104927,2024-12-22,2030-06-18,Standard Class,Houston,Interior,Texas,4,18.00,5,12.50,5.50
US-2024-104927-CHO-MIL-31000,104927,2024-12-22,2030-06-18,Standard Class,Houston,Interior,Texas,2,16.25,5,10.55,5.70
US-2024-104927-CHO-NUT-13000,104927,2024-12-22,2030-06-18,Standard Class,Houston,Interior,Texas,3,17.45,5,12.45,5.00
US-2021-158470-CHO-SCR-58000,158470,2021-04-19,2026-10-14,Second Class,Arlington,Gulf,Virginia,4,10.80,3,7.50,3.30
US-2021-158470-CHO-MIL-31000,158470,2021-04-19,2026-10-14,Second Class,Arlington,Gulf,Virginia,2,35.75,11,23.21,12.54
US-2021-125171-CHO-SCR-58000,125171,2021-09-03,2027-02-24,Same Day,New York City,Atlantic,New York,4,18.00,5,12.50,5.50
US-2023-109820-CHO-MIL-31000,109820,2023-11-20,2029-05-14,First Class,Cincinnati,Atlantic,Ohio,2,9.75,3,6.33,3.42
US-2023-109820-CHO-MIL-31000,109820,2023-11-20,2029-05-14,First Class,Cincinnati,Atlantic,Ohio,2,6.50,2,4.22,2.28
US-2023-109820-CHO-MIL-31000,109820,2023-11-20,2029-05-14,First Class,Cincinnati,Atlantic,Ohio,2,9.75,3,6.33,3.42
US-2023-136483-CHO-NUT-13000,136483,2023-12-01,2029-05-28,Standard Class,Knoxville,Gulf,Tennessee,3,6.98,2,4.98,2.00
US-2024-107244-CHO-FUD-51000,107244,2024-09-07,2030-03-04,Standard Class,Los Angeles,Pacific,California,1,14.40,4,9.60,4.80
US-2022-104241-CHO-TRI-54000,104241,2022-01-04,2027-07-02,Standard Class,Alexandria,Gulf,Virginia,5,52.50,14,34.30,18.20
US-2022-162201-CHO-MIL-31000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,2,22.75,7,14.77,7.98
US-2022-162201-CHO-TRI-54000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,5,7.50,2,4.90,2.60
US-2022-162201-CHO-TRI-54000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,5,7.50,2,4.90,2.60
US-2022-162201-CHO-SCR-58000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,4,10.80,3,7.50,3.30
US-2022-162201-OTH-GUM-21000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,7,12.50,10,6.50,6.00
US-2022-162201-CHO-TRI-54000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,5,26.25,7,17.15,9.10
US-2022-162201-CHO-TRI-54000,162201,2022-06-08,2027-12-03,Standard Class,Saint Petersburg,Gulf,Florida,5,15.00,4,9.80,5.20
US-2022-142692-CHO-SCR-58000,142692,2022-10-23,2028-04-19,Standard Class,Seattle,Pacific,Washington,4,3.60,1,2.50,1.10
US-2022-118738-CHO-SCR-58000,118738,2022-10-24,2028-04-21,Standard Class,Houston,Interior,Texas,4,25.20,7,17.50,7.70
US-2022-118738-CHO-FUD-51000,118738,2022-10-24,2028-04-21,Standard Class,Houston,Interior,Texas,1,7.20,2,4.80,2.40
US-2022-118738-CHO-TRI-54000,118738,2022-10-24,2028-04-21,Standard Class,Houston,Interior,Texas,5,11.25,3,7.35,3.90
US-2022-156146-CHO-MIL-31000,156146,2022-10-26,2028-04-21,Second Class,Peoria,Pacific,Arizona,2,6.50,2,4.22,2.28
US-2022-156146-CHO-SCR-58000,156146,2022-10-26,2028-04-21,Second Class,Peoria,Pacific,Arizona,4,7.20,2,5.00,2.20
US-2022-111948-CHO-FUD-51000,111948,2022-11-11,2028-05-03,Same Day,Detroit,Interior,Michigan,1,7.20,2,4.80,2.40
US-2022-111948-OTH-GUM-21000,111948,2022-11-11,2028-05-03,Same Day,Detroit,Interior,Michigan,7,8.75,7,4.55,4.20
US-2023-168921-CHO-NUT-13000,168921,2023-10-20,2029-04-13,First Class,Los Angeles,Pacific,California,3,10.47,3,7.47,3.00
US-2024-132976-CHO-FUD-51000,132976,2024-10-13,2030-04-09,Standard Class,Philadelphia,Atlantic,Pennsylvania,1,10.80,3,7.20,3.60
US-2024-132976-OTH-LIC-15000,132976,2024-10-13,2030-04-09,Standard Class,Philadelphia,Atlantic,Pennsylvania,9,40.00,2,20.00,20.00
US-2024-132976-CHO-TRI-54000,132976,2024-10-13,2030-04-09,Standard Class,Philadelphia,Atlantic,Pennsylvania,5,15.00,4,9.80,5.20
US-2024-132976-CHO-TRI-54000,132976,2024-10-13,2030-04-09,Standard Class,Philadelphia,Atlantic,Pennsylvania,5,22.50,6,14.70,7.80
US-2021-167850-CHO-MIL-31000,167850,2021-08-09,2027-02-06,Standard Class,Saint Petersburg,Gulf,Florida,2,9.75,3,6.33,3.42
US-2021-167850-CHO-FUD-51000,167850,2021-08-09,2027-02-06,Standard Class,Saint Petersburg,Gulf,Florida,1,7.20,2,4.80,2.40
US-2021-158281-OTH-LIC-15000,158281,2021-09-02,2027-02-28,Standard Class,Houston,Interior,Texas,9,60.00,3,30.00,30.00
US-2022-169572-CHO-TRI-54000,169572,2022-09-06,2028-03-04,Standard Class,Richmond,Gulf,Virginia,5,33.75,9,22.05,11.70
US-2022-164084-CHO-FUD-51000,164084,2022-09-07,2028-03-04,Standard Class,New York City,Atlantic,New York,1,7.20,2,4.80,2.40
US-2022-164084-CHO-MIL-31000,164084,2022-09-07,2028-03-04,Standard Class,New York City,Atlantic,New York,2,6.50,2,4.22,2.28
US-2022-164084-CHO-MIL-31000,164084,2022-09-07,2028-03-04,Standard Class,New York City,Atlantic,New York,2,13.00,4,8.44,4.56
US-2022-164084-CHO-FUD-51000,164084,2022-09-07,2028-03-04,Standard Class,New York City,Atlantic,New York,1,10.80,3,7.20,3.60
US-2022-164084-CHO-SCR-58000,164084,2022-09-07,2028-03-04,Standard Class,New York City,Atlantic,New York,4,18.00,5,12.50,5.50
US-2022-137512-CHO-MIL-31000,137512,2022-05-07,2027-11-02,Standard Class,Allen,Interior,Texas,2,6.50,2,4.22,2.28
US-2022-137512-CHO-TRI-54000,137512,2022-05-07,2027-11-02,Standard Class,Allen,Interior,Texas,5,15.00,4,9.80,5.20
US-2023-133368-CHO-MIL-31000,133368,2023-01-14,2028-07-12,Standard Class,Concord,Gulf,North Carolina,2,26.00,8,16.88,9.12
US-2023-133368-CHO-MIL-31000,133368,2023-01-14,2028-07-12,Standard Class,Concord,Gulf,North Carolina,2,6.50,2,4.22,2.28
US-2023-108987-CHO-SCR-58000,108987,2023-09-08,2029-03-02,Second Class,Houston,Interior,Texas,4,14.40,4,10.00,4.40
US-2023-108987-CHO-FUD-51000,108987,2023-09-08,2029-03-02,Second Class,Houston,Interior,Texas,1,14.40,4,9.60,4.80
US-2023-108987-CHO-NUT-13000,108987,2023-09-08,2029-03-02,Second Class,Houston,Interior,Texas,3,10.47,3,7.47,3.00
US-2023-108987-CHO-NUT-13000,108987,2023-09-08,2029-03-02,Second Class,Houston,Interior,Texas,3,6.98,2,4.98,2.00
US-2024-146822-CHO-MIL-31000,146822,2024-06-09,2029-12-05,Standard Class,Salem,Gulf,Virginia,2,13.00,4,8.44,4.56
US-2024-101483-CHO-MIL-31000,101483,2024-07-29,2030-01-22,Second Class,Jacksonville,Gulf,North Carolina,2,6.50,2,4.22,2.28
US-2024-101483-CHO-FUD-51000,101483,2024-07-29,2030-01-22,Second Class,Jacksonville,Gulf,North Carolina,1,10.80,3,7.20,3.60
US-2024-101483-CHO-TRI-54000,101483,2024-07-29,2030-01-22,Second Class,Jacksonville,Gulf,North Carolina,5,18.75,5,12.25,6.50
US-2024-104094-CHO-FUD-51000,104094,2024-09-07,2030-03-04,Standard Class,Milwaukee,Interior,Wisconsin,1,3.60,1,2.40,1.20
US-2024-163335-CHO-NUT-13000,163335,2024-09-24,2030-03-20,First Class,Columbus,Gulf,Georgia,3,24.43,7,17.43,7.00
US-2024-163335-CHO-FUD-51000,163335,2024-09-24,2030-03-20,First Class,Columbus,Gulf,Georgia,1,10.80,3,7.20,3.60
US-2021-158638-CHO-SCR-58000,158638,2021-09-17,2027-03-14,Standard Class,Philadelphia,Atlantic,Pennsylvania,4,14.40,4,10.00,4.40
US-2022-110947-CHO-TRI-54000,110947,2022-06-09,2027-12-06,Standard Class,Hampton,Gulf,Virginia,5,11.25,3,7.35,3.90
US-2022-113222-CHO-FUD-51000,113222,2022-11-09,2028-05-01,Same Day,Lawrence,Interior,Indiana,1,10.80,3,7.20,3.60
US-2024-126123-CHO-MIL-31000,126123,2024-10-14,2030-04-10,Standard Class,Chicago,Interior,Illinois,2,29.25,9,18.99,10.26
US-2024-126123-CHO-FUD-51000,126123,2024-10-14,2030-04-10,Standard Class,Chicago,Interior,Illinois,1,3.60,1,2.40,1.20
US-2021-119137-CHO-MIL-31000,119137,2021-07-23,2027-01-17,Standard Class,Tucson,Pacific,Arizona,2,3.25,1,2.11,1.14
US-2021-119137-CHO-SCR-58000,119137,2021-07-23,2027-01-17,Standard Class,Tucson,Pacific,Arizona,4,18.00,5,12.50,5.50
US-2021-119137-CHO-SCR-58000,119137,2021-07-23,2027-01-17,Standard Class,Tucson,Pacific,Arizona,4,36.00,10,25.00,11.00
US-2021-119137-CHO-NUT-13000,119137,2021-07-23,2027-01-17,Standard Class,Tucson,Pacific,Arizona,3,27.92,8,19.92,8.00
US-2022-130785-CHO-NUT-13000,130785,2022-09-05,2028-03-01,Standard Class,San Diego,Pacific,California,3,13.96,4,9.96,4.00
US-2022-130785-CHO-SCR-58000,130785,2022-09-05,2028-03-01,Standard Class,San Diego,Pacific,California,4,10.80,3,7.50,3.30
US-2022-130785-CHO-TRI-54000,130785,2022-09-05,2028-03-01,Standard Class,San Diego,Pacific,California,5,22.50,6,14.70,7.80
US-2022-136728-CHO-MIL-31000,136728,2022-09-13,2028-03-09,Second Class,Chicago,Interior,Illinois,2,13.00,4,8.44,4.56
US-2022-136728-CHO-SCR-58000,136728,2022-09-13,2028-03-09,Second Class,Chicago,Interior,Illinois,4,3.60,1,2.50,1.10
US-2022-115399-CHO-MIL-31000,115399,2022-12-19,2028-06-13,First Class,Philadelphia,Atlantic,Pennsylvania,2,9.75,3,6.33,3.42
US-2022-148376-CHO-MIL-31000,148376,2022-12-27,2028-06-22,Standard Class,Los Angeles,Pacific,California,2,6.50,2,4.22,2.28
US-2022-148376-CHO-NUT-13000,148376,2022-12-27,2028-06-22,Standard Class,Los Angeles,Pacific,California,3,24.43,7,17.43,7.00
US-2023-158435-CHO-NUT-13000,158435,2023-05-17,2028-11-07,First Class,Waterbury,Atlantic,Connecticut,3,13.96,4,9.96,4.00
US-2023-158435-CHO-FUD-51000,158435,2023-05-17,2028-11-07,First Class,Waterbury,Atlantic,Connecticut,1,7.20,2,4.80,2.40
US-2023-158435-CHO-NUT-13000,158435,2023-05-17,2028-11-07,First Class,Waterbury,Atlantic,Connecticut,3,24.43,7,17.43,7.00
US-2023-160108-CHO-NUT-13000,160108,2023-12-08,2029-06-03,Standard Class,Eau Claire,Interior,Wisconsin,3,24.43,7,17.43,7.00
US-2023-160108-CHO-SCR-58000,160108,2023-12-08,2029-06-03,Standard Class,Eau Claire,Interior,Wisconsin,4,10.80,3,7.50,3.30
US-2024-110198-CHO-SCR-58000,110198,2024-05-01,2029-10-23,First Class,Coral Springs,Gulf,Florida,4,10.80,3,7.50,3.30
US-2024-110198-CHO-NUT-13000,110198,2024-05-01,2029-10-23,First Class,Coral Springs,Gulf,Florida,3,6.98,2,4.98,2.00
US-2024-161557-CHO-FUD-51000,161557,2024-09-03,2030-03-01,Standard Class,Dallas,Interior,Texas,1,18.00,5,12.00,6.00
US-2024-116939-CHO-MIL-31000,116939,2024-09-25,2030-03-22,Standard Class,Richmond,Gulf,Virginia,2,16.25,5,10.55,5.70
US-2021-122070-CHO-NUT-13000,122070,2021-04-22,2026-10-15,Second Class,Troy,Atlantic,New York,3,10.47,3,7.47,3.00
US-2021-122070-OTH-KAZ-38000,122070,2021-04-22,2026-10-15,Second Class,Troy,Atlantic,New York,8,26.00,8,2.00,24.00
US-2021-113768-CHO-FUD-51000,113768,2021-05-13,2026-11-09,Standard Class,Los Angeles,Pacific,California,1,21.60,6,14.40,7.20
US-2021-113768-OTH-LIC-15000,113768,2021-05-13,2026-11-09,Standard Class,Los Angeles,Pacific,California,9,40.00,2,20.00,20.00
US-2021-158400-CHO-NUT-13000,158400,2021-10-25,2027-04-20,First Class,San Francisco,Pacific,California,3,13.96,4,9.96,4.00
US-2021-157644-CHO-SCR-58000,157644,2021-12-31,2027-06-24,First Class,New York City,Atlantic,New York,4,10.80,3,7.50,3.30
US-2021-157644-CHO-TRI-54000,157644,2021-12-31,2027-06-24,First Class,New York City,Atlantic,New York,5,11.25,3,7.35,3.90
US-2022-130113-CHO-TRI-54000,130113,2022-12-27,2028-06-22,Standard Class,San Francisco,Pacific,California,5,7.50,2,4.90,2.60
US-2022-130113-CHO-NUT-13000,130113,2022-12-27,2028-06-22,Standard Class,San Francisco,Pacific,California,3,31.41,9,22.41,9.00
US-2023-162747-CHO-MIL-31000,162747,2023-03-20,2028-09-14,Second Class,Gulfport,Gulf,Mississippi,2,22.75,7,14.77,7.98
US-2024-164000-CHO-MIL-31000,164000,2024-12-18,2030-06-14,Standard Class,Philadelphia,Atlantic,Pennsylvania,2,22.75,7,14.77,7.98
US-2021-160066-CHO-FUD-51000,160066,2021-11-16,2027-05-15,Standard Class,Huntington Beach,Pacific,California,1,7.20,2,4.80,2.40
US-2022-161795-CHO-SCR-58000,161795,2022-12-21,2028-06-14,Second Class,Columbus,Atlantic,Ohio,4,7.20,2,5.00,2.20
US-2023-144015-CHO-SCR-58000,144015,2023-06-26,2028-12-16,Same Day,Los Angeles,Pacific,California,4,18.00,5,12.50,5.50
US-2023-144015-CHO-MIL-31000,144015,2023-06-26,2028-12-16,Same Day,Los Angeles,Pacific,California,2,6.50,2,4.22,2.28
US-2023-144015-CHO-FUD-51000,144015,2023-06-26,2028-12-16,Same Day,Los Angeles,Pacific,California,1,7.20,2,4.80,2.40
US-2023-149797-CHO-MIL-31000,149797,2023-09-15,2029-03-12,Standard Class,New York City,Atlantic,New York,2,6.50,2,4.22,2.28
US-2023-147109-CHO-FUD-51000,147109,2023-12-17,2029-06-12,Standard Class,Arlington,Interior,Texas,1,36.00,10,24.00,12.00
US-2023-147109-CHO-NUT-13000,147109,2023-12-17,2029-06-12,Standard Class,Arlington,Interior,Texas,3,10.47,3,7.47,3.00
US-2024-118857-OTH-KAZ-38000,118857,2024-04-15,2029-10-09,First Class,Henderson,Pacific,Nevada,8,16.25,5,1.25,15.00
US-2024-145702-CHO-FUD-51000,145702,2024-05-19,2029-11-14,Second Class,Knoxville,Gulf,Tennessee,1,10.80,3,7.20,3.60
US-2024-145702-CHO-TRI-54000,145702,2024-05-19,2029-11-14,Second Class,Knoxville,Gulf,Tennessee,5,26.25,7,17.15,9.10
US-2024-112004-CHO-SCR-58000,112004,2024-09-25,2030-03-21,First Class,Chester,Atlantic,Pennsylvania,4,18.00,5,12.50,5.50
US-2024-112004-CHO-SCR-58000,112004,2024-09-25,2030-03-21,First Class,Chester,Atlantic,Pennsylvania,4,7.20,2,5.00,2.20
US-2024-125451-CHO-SCR-58000,125451,2024-10-23,2030-04-16,First Class,Cranston,Atlantic,Rhode Island,4,7.20,2,5.00,2.20
US-2024-125451-CHO-FUD-51000,125451,2024-10-23,2030-04-16,First Class,Cranston,Atlantic,Rhode Island,1,14.40,4,9.60,4.80
US-2024-125451-CHO-FUD-51000,125451,2024-10-23,2030-04-16,First Class,Cranston,Atlantic,Rhode Island,1,14.40,4,9.60,4.80
US-2024-125451-CHO-NUT-13000,125451,2024-10-23,2030-04-16,First Class,Cranston,Atlantic,Rhode Island,3,10.47,3,7.47,3.00
US-2024-125451-CHO-NUT-13000,125451,2024-10-23,2030-04-16,First Class,Cranston,Atlantic,Rhode Island,3,3.49,1,2.49,1.00
US-2024-125451-CHO-TRI-54000,125451,2024-10-23,2030-04-16,First Class,Cranston,Atlantic,Rhode Island,5,30.00,8,19.60,10.40
US-2024-165029-CHO-NUT-13000,165029,2024-11-26,2030-05-23,Standard Class,Atlanta,Gulf,Georgia,3,10.47,3,7.47,3.00
US-2021-123295-CHO-FUD-51000,123295,2021-07-18,2027-01-08,Same Day,Tucson,Pacific,Arizona,1,14.40,4,9.60,4.80
US-2023-135594-CHO-NUT-13000,135594,2023-06-30,2028-12-23,Second Class,Aurora,Interior,Illinois,3,24.43,7,17.43,7.00
US-2023-145261-CHO-NUT-13000,145261,2023-12-18,2029-06-12,First Class,Salem,Pacific,Oregon,3,17.45,5,12.45,5.00
US-2023-145261-CHO-TRI-54000,145261,2023-12-18,2029-06-12,First Class,Salem,Pacific,Oregon,5,15.00,4,9.80,5.20
US-2023-145261-CHO-TRI-54000,145261,2023-12-18,2029-06-12,First Class,Salem,Pacific,Oregon,5,15.00,4,9.80,5.20
US-2023-145261-CHO-MIL-31000,145261,2023-12-18,2029-06-12,First Class,Salem,Pacific,Oregon,2,13.00,4,8.44,4.56
US-2023-145261-OTH-LIC-15000,145261,2023-12-18,2029-06-12,First Class,Salem,Pacific,Oregon,9,40.00,2,20.00,20.00
US-2023-145261-CHO-SCR-58000,145261,2023-12-18,2029-06-12,First Class,Salem,Pacific,Oregon,4,10.80,3,7.50,3.30
